lat,lon,froce_cyclone,ventricité
-51.3125,-152.3125,1.8037283125811785e-07,-6.602756023132944e-06
19.5625,-59.4375,1.800263988724864e-07,1.3591829495749356e-05
-29.3125,54.3125,9.220061661265934e-08,-1.1076371211248952e-05
-27.0625,168.6875,3.6737287212515105e-07,-2.53347070931524e-05
-52.0625,108.6875,1.0441713974305861e-07,-8.546659238619293e-06
18.3125,124.5625,1.3580217840056135e-07,1.78661188302027e-05
18.3125,-79.8125,2.3826313526991524e-07,1.6694686019694217e-05
30.9375,177.5625,3.07970505804049e-07,1.0540556221971043e-05
-39.8125,107.5625,6.55437879229515e-07,-2.9070160829645816e-05
32.9375,-44.8125,2.768709269004542e-07,9.951019709720723e-06
-40.9375,-37.4375,3.7591267057145335e-07,-1.5832864021113144e-05
32.6875,164.6875,1.6954679068719744e-07,2.3612921765921146e-05
-60.3125,97.5625,9.30665989139689e-07,-1.723171641249218e-05
-56.5625,-104.8125,8.125339442528592e-07,-1.578132745429376e-05
-48.3125,-9.4375,1.9097903053217297e-07,-9.500138362110025e-06
-36.4375,117.1875,1.057639964109823e-06,-2.9912830384560207e-05
-35.8125,114.4375,6.726155224544793e-07,-2.141283695871344e-05
-60.3125,-172.3125,6.956661867173714e-07,-1.8088487328965925e-05
-54.3125,129.0625,2.5988861167051745e-07,-1.0374885125136399e-05
-30.6875,101.4375,4.006902486212402e-07,-1.485178328641228e-05
-36.4375,98.0625,4.39080698976454e-07,-2.2675068064886507e-05
-34.5625,4.3125,2.6318783156709987e-07,-9.242347452564616e-06
-47.0625,123.4375,7.955507093567333e-07,-1.850677106608208e-05
24.1875,-78.5625,2.849883807417755e-07,3.28844725747538e-05
-24.9375,78.0625,2.3453803544762118e-07,-9.52831699380651e-06
-43.5625,141.8125,3.456604460384095e-07,-2.4975298930602948e-05
-52.9375,-158.9375,8.967584047855104e-08,-5.787233144097004e-06
-62.0625,-125.3125,2.1012845350408004e-07,-1.435153518704161e-05
-43.3125,155.1875,2.9461102533883073e-07,-2.992199402266562e-05
-12.8125,84.9375,4.45638476162138e-08,-4.916606735541326e-06
-62.1875,173.9375,5.17557521815037e-07,-1.9672536728119703e-05
-47.8125,20.9375,1.824307970710364e-07,-1.36970802659705e-05
21.4375,169.4375,7.674962578352324e-08,9.637260568530478e-06
38.0625,129.8125,1.111808952448876e-06,3.3164579364093386e-05
-62.3125,106.8125,1.9317209346683458e-07,-1.3375599014625535e-05
-46.1875,88.1875,6.75988083123866e-07,-1.8065874364956785e-05
-29.3125,83.1875,7.154296601685912e-08,-1.7625232122918483e-05
-45.8125,-8.0625,4.469041968362537e-07,-1.2707115403540672e-05
-40.3125,68.3125,3.971578221644432e-07,-2.216193033022e-05
38.3125,-125.6875,1.3380817146512635e-07,1.3143145171823616e-05
55.9375,-13.4375,8.550736916273783e-07,2.494675384582022e-05
56.9375,-26.6875,4.0110792188645915e-07,1.1761247511711794e-05
-60.3125,133.4375,2.5216883847234547e-07,-7.530531232065933e-06
16.5625,-57.8125,2.7343006131410617e-07,2.0662382710253296e-05
-62.0625,136.3125,5.770046313100327e-07,-1.4632903444873007e-05
-58.1875,27.5625,9.2446844289165e-08,-9.11644005885627e-06
-58.3125,151.4375,4.105707490717954e-07,-2.1650007254390798e-05
58.4375,-142.5625,1.8290476571870105e-07,1.745717735062902e-05
19.6875,-160.0625,7.443857224428316e-08,1.2833992354342833e-05
-49.1875,103.6875,3.8687570088376506e-07,-2.2921335891941756e-05
24.0625,-170.9375,3.197025721256183e-08,7.5049355480059865e-06
-9.8125,74.3125,4.033897208736468e-08,-4.034586546774674e-06
19.8125,-170.5625,3.269540403778799e-07,2.0059309560507574e-05
-56.0625,163.8125,2.5583812577993457e-07,-2.701470776980125e-05
-34.8125,25.1875,1.9961498756997996e-06,-5.1954915366959034e-05
-22.5625,66.6875,2.2425308582483577e-07,-1.079474581471516e-05
-18.3125,152.1875,3.2737517581403607e-07,-2.495247390481534e-05
17.9375,114.9375,2.1611971899159623e-07,9.829255985256301e-06
-52.6875,-23.6875,9.167737388169941e-08,-1.5815011761532683e-05
50.9375,167.8125,3.1952235321595185e-07,6.229936633070795e-06
16.1875,-74.1875,9.474370925281298e-08,8.938234742276186e-06
-58.5625,35.6875,1.4700834567330977e-07,-1.495119538644016e-05
-18.1875,67.6875,2.3005016944622064e-07,-1.5667238841683807e-05
-56.9375,33.9375,5.353601907301441e-07,-2.6030228168120384e-05
28.1875,-54.4375,2.4576898297524914e-07,9.814322456979163e-06
33.5625,129.5625,6.658062432407614e-07,1.7524529313107207e-05
-42.6875,-10.5625,2.5831662831125496e-07,-9.227221526706502e-06
-41.5625,82.1875,3.9048672437841787e-07,-1.595109275331507e-05
47.6875,160.5625,4.0263803919694394e-07,1.2960141243789167e-05
-47.5625,-166.0625,5.756007008056286e-07,-2.1928604270015428e-05
27.3125,-63.3125,3.5441482809675003e-08,9.085581419944039e-06
-51.9375,131.4375,3.199841792872557e-07,-1.905036795995414e-05
30.0625,-174.9375,5.992494775254955e-08,6.913612952883926e-06
-25.1875,81.8125,3.846662220359682e-07,-1.164535205635308e-05
49.5625,-126.9375,2.1794996735883185e-07,9.494286226568474e-06
-29.4375,108.9375,4.484845466313115e-07,-3.121223172532076e-05
14.4375,-95.9375,9.263807095559238e-08,2.8039740304072883e-05
-64.1875,-128.9375,5.034337059931726e-08,-8.714646330986112e-06
-63.6875,-78.9375,3.9863092722033047e-07,-2.0032493890084246e-05
49.5625,-124.4375,2.9655969619017193e-07,8.60218049972922e-06
20.5625,175.3125,2.717470492394813e-08,9.967487625254582e-06
-62.9375,-177.4375,3.060620513793802e-07,-1.6634871271613535e-05
-27.5625,58.1875,1.2397908962566891e-07,-7.886871907541337e-06
36.4375,-36.3125,6.135000915661692e-07,2.1245840204648407e-05
-40.3125,128.6875,6.985616957777608e-08,-1.3205131996273402e-05
-20.5625,72.6875,6.410040811595665e-08,-1.1656761106244815e-05
-43.6875,102.1875,1.0260633959162326e-07,-1.626272515983857e-05
32.0625,-67.0625,1.4993063706748529e-07,6.822227262556923e-06
-52.1875,-129.5625,9.167804649582734e-07,-2.369646810787635e-05
-29.6875,7.8125,2.1328425625639838e-07,-8.488738396513822e-06
27.3125,178.1875,2.3710091828457712e-07,9.018447794845747e-06
34.0625,26.1875,1.6059771401851248e-07,1.4907665289801932e-05
-54.4375,-101.5625,5.545741556801945e-07,-1.2866171014083413e-05
-51.3125,160.6875,4.578420499478615e-07,-3.677445082036092e-05
53.3125,-22.5625,3.602822819172902e-07,1.164611746563751e-05
53.6875,165.4375,2.2865529672219138e-07,5.948977809632547e-06
-56.4375,142.3125,1.3002882628916835e-07,-1.1304145933690583e-05
-36.9375,63.8125,5.026760026293647e-07,-1.2812468591470919e-05
57.8125,-139.8125,1.049113575564472e-07,6.551223697247168e-06
-63.6875,130.0625,1.1921540402691669e-06,-2.440388407182622e-05
-14.8125,160.0625,4.691246313453432e-08,-1.3060561278165788e-05
77.3125,-74.9375,2.1525742240370445e-07,1.173962161101781e-05
-50.9375,-23.8125,9.321677857992032e-07,-3.072619919270286e-05
-41.6875,75.4375,1.594490823869952e-07,-1.1638595539350957e-05
23.6875,118.5625,5.346378767704224e-07,1.9012436859256866e-05
14.6875,-80.3125,3.616465387237934e-08,8.06658974522077e-06
-44.0625,57.0625,3.3548274410515145e-07,-1.922596054734313e-05
22.0625,-59.6875,2.723930939585546e-07,1.17874972716035e-05
21.3125,-155.3125,2.952285119793646e-07,1.6648280548408286e-05
40.8125,-27.6875,3.2728571830457197e-07,8.934999019069374e-06
20.8125,-107.9375,4.122010519545418e-08,7.838968251757612e-06
25.1875,128.4375,2.9400979376695997e-07,1.7217591614093897e-05
-65.1875,-75.8125,2.2808322869072307e-07,-1.2646944527843227e-05
-43.3125,15.5625,1.816355953425546e-07,-2.2925977971880475e-05
64.3125,-177.5625,1.0264291797893853e-07,3.5429356107319485e-06
23.8125,-175.1875,1.5734529130893992e-07,7.581688558761298e-06
45.6875,161.0625,1.81274471067837e-07,1.0370834684870159e-05
-55.6875,170.9375,3.873756581012943e-07,-1.6103984720243848e-05
55.3125,163.0625,3.4044123621622007e-07,1.4290130455733483e-05
-37.5625,-34.0625,3.933889693052924e-07,-1.2783045792112916e-05
53.9375,-17.1875,5.119785162196328e-07,1.5390205444570644e-05
-28.6875,32.6875,4.4060817468011147e-07,-3.438927389669861e-05
-56.0625,-49.9375,4.0979726227122185e-07,-1.4282980328844339e-05
27.6875,-159.8125,1.5843583737748663e-07,6.7456695340038585e-06
-31.4375,14.1875,3.888312361525512e-07,-1.3502548465182317e-05
25.9375,-55.4375,1.367131049352787e-07,1.8641748052060166e-05
-55.8125,-48.4375,8.720980139360043e-07,-1.6935704375958693e-05
-55.0625,33.4375,1.3731984456133824e-07,-2.1532494509582083e-05
-45.6875,103.8125,8.603069642710766e-08,-8.85979341869851e-06
-45.0625,2.0625,6.05535062929951e-08,-6.4944455571082635e-06
24.4375,137.8125,7.584587215045832e-08,7.52338800918982e-06
-60.4375,-165.0625,3.774449740901057e-07,-1.3264063403026556e-05
-51.4375,7.0625,2.8206805247644286e-07,-9.004309726410474e-06
-42.1875,96.8125,3.852748052992411e-07,-1.578409528048221e-05
-64.4375,140.3125,3.4669992901709324e-07,-1.653250538658926e-05
36.4375,-40.4375,3.383706908830376e-07,1.2060068722220692e-05
-62.1875,-85.9375,3.6520426599522944e-07,-8.769335245581496e-06
65.6875,-33.0625,2.6969594602366335e-07,1.6130317607463458e-05
56.1875,167.1875,2.4461559731111313e-07,7.248107227947678e-06
-35.1875,107.8125,8.124424740924588e-08,-1.3259534675022621e-05
30.6875,-40.9375,1.054506946875654e-07,6.416824511419304e-06
51.9375,-128.3125,1.2468298656623113e-07,4.694012076473452e-06
34.6875,-41.4375,1.8124692202715068e-07,6.810500524304994e-06
-35.0625,-40.1875,7.495283208167521e-08,-5.893432900812508e-06
-46.0625,-0.6875,2.3068561956109125e-07,-7.910310335617925e-06
24.9375,174.5625,3.545544363677592e-07,1.881340056281463e-05
-35.5625,57.4375,3.7550390439501447e-07,-1.3651244495015707e-05
69.9375,9.3125,1.5336247295187287e-06,2.6271501562307342e-05
-39.1875,59.3125,8.203867685633911e-07,-2.7047152811367117e-05
53.8125,-130.3125,8.65024777822892e-08,3.9501229434307285e-06
-44.0625,8.4375,1.4023802043730642e-07,-5.7173699944898805e-06
-41.9375,93.5625,2.1540798690207412e-07,-7.006965063932631e-06
-67.1875,-93.1875,2.794662381546881e-07,-8.251162526680732e-06
-55.0625,-152.0625,2.1037816783609537e-07,-1.0242864214764434e-05
29.0625,-63.6875,1.1889445509886211e-07,6.45349033429996e-06
-26.8125,72.3125,1.1811901218222513e-07,-1.2173949035893192e-05
26.8125,-120.3125,6.489004248769165e-08,6.9102899850331225e-06
63.8125,-31.9375,2.3704707050860377e-07,1.877546373109343e-05
-57.1875,109.6875,2.373334850260852e-07,-1.665472452828142e-05
-27.1875,105.9375,5.833408196653371e-07,-2.0559204792807852e-05
38.0625,5.5625,2.6515131292956197e-07,1.3923993394412694e-05
45.8125,-17.5625,6.51233739567023e-08,1.0167795147072032e-05
54.1875,172.1875,8.655346407008157e-08,7.415138906911057e-06
-23.0625,57.0625,1.8432123262502659e-07,-1.3499126317991671e-05
-62.3125,85.0625,1.2230779865555656e-07,-1.4787294213402789e-05
32.1875,-129.5625,1.4284067794104073e-07,1.2132429808524548e-05
43.8125,158.8125,3.0926392305302754e-07,1.3466111103625418e-05
-32.5625,96.9375,3.9873366724326727e-07,-1.3496392452494948e-05
56.8125,-10.9375,4.823260606380321e-07,2.0490678868398974e-05
63.1875,-172.5625,8.103753842081852e-08,3.955179097410228e-06
57.8125,-137.3125,2.729062094066403e-07,1.1395713361340746e-05
-61.3125,100.0625,5.94758695588671e-08,-1.0408757340948713e-05
24.4375,178.3125,1.7629364242985236e-07,1.4054317874208138e-05
-44.0625,24.5625,4.626734831819346e-07,-1.0192112967248545e-05
-62.0625,-175.6875,3.6009082570651676e-07,-1.2629185353930601e-05
24.4375,-114.3125,5.9378057495071923e-08,1.9479764146787528e-05
55.5625,-24.4375,5.04883129288792e-07,1.8393864783560444e-05
47.8125,-24.9375,2.4555206674938805e-07,9.50958032335517e-06
-27.1875,-152.3125,2.7499850719008065e-07,-2.125443814949149e-05
26.1875,-150.6875,1.2160056409286905e-07,8.53460234959147e-06
32.8125,-59.6875,2.9995922651924845e-07,1.068011049666467e-05
-50.1875,1.0625,1.164995757703232e-07,-1.6475018733341617e-05
-33.1875,57.9375,2.4309112779902847e-07,-1.0292878884246416e-05
27.4375,-166.5625,4.91678976657786e-08,5.075462723460351e-06
-62.8125,66.8125,1.338439819700751e-07,-9.193408842917657e-06
-59.6875,-91.9375,2.67731961257247e-07,-1.3820309466406324e-05
50.9375,-45.3125,3.9129531402586247e-07,1.1209913347331548e-05
59.8125,-52.6875,2.246112876123702e-07,1.693178625983975e-05
52.3125,-42.1875,2.749446947088033e-07,7.705995486821953e-06
22.3125,-49.6875,5.547781531835516e-08,7.102493136257129e-06
41.6875,-124.6875,8.80749361639219e-08,1.056493549053511e-05
43.3125,148.8125,3.70784790220066e-07,1.2126547481111685e-05
-55.9375,-145.8125,7.360261596860738e-07,-2.1016673858703568e-05
35.8125,-168.4375,2.0469039360331175e-07,1.1757610148451704e-05
-64.0625,-87.1875,3.849009416178377e-07,-8.973787265395932e-06
-33.4375,45.6875,3.1661790644664467e-07,-1.1840120578314733e-05
52.0625,-30.9375,4.47515554153878e-07,1.1718424591564593e-05
-21.0625,-149.8125,2.2412379033926172e-07,-2.046949188181872e-05
-54.4375,35.1875,6.803507286989882e-07,-1.537432702453977e-05
-54.4375,134.4375,1.4442225296781316e-07,-9.752069737308268e-06
-27.3125,75.5625,1.518719888660652e-07,-8.11909158629746e-06
25.0625,159.8125,5.046812285133015e-07,1.796299189498048e-05
-48.0625,98.9375,3.9015690496459677e-07,-1.7222875799048133e-05
-60.4375,-58.3125,2.540125565936419e-07,-7.681184055431754e-06
52.1875,161.3125,5.704851786443072e-07,1.3116329053234202e-05
43.5625,-20.5625,4.6051814319789515e-07,1.0262420710773776e-05
17.5625,-108.1875,1.3124054896061128e-07,8.590606926521555e-06
-45.6875,-21.1875,1.8777458867446845e-07,-9.427332758869534e-06
-61.9375,-64.4375,3.7293551161658146e-07,-1.1471057200917841e-05
-22.9375,177.4375,3.270090293395414e-07,-1.262149808087732e-05
40.4375,177.9375,2.959424467096381e-07,1.5292123147821058e-05
-26.8125,173.9375,1.8794123769765603e-07,-8.104116641135636e-06
-32.4375,113.4375,5.026886840455444e-07,-4.5407941777087e-05
60.0625,21.5625,2.601197543263043e-07,8.45631582542432e-06
23.4375,-54.5625,1.0151017921857667e-07,1.0552393012624442e-05
27.9375,-57.4375,1.387864404752121e-07,5.790495334017811e-06
31.0625,-117.3125,4.15286266454289e-07,1.827357722950916e-05
41.9375,-128.9375,7.452847119892919e-08,7.10355441494685e-06
-55.5625,93.1875,4.935772562039701e-07,-1.9222254797514034e-05
26.3125,-157.8125,1.0462949426331825e-07,7.115121162662978e-06
33.6875,-20.5625,2.2151141226667984e-07,5.899612137887138e-06
28.4375,-176.5625,1.308855175200623e-07,1.4307583646907102e-05
51.8125,159.5625,7.780382159874559e-07,2.021235578289242e-05
-57.3125,-8.9375,1.0802033939248151e-06,-3.1135308590223015e-05
-21.4375,70.9375,1.8830747582092561e-07,-9.954154119046374e-06
-51.5625,138.6875,2.563611519742412e-07,-1.0481032923958094e-05
-55.0625,-176.9375,3.383781764952942e-07,-9.556979445443456e-06
-56.6875,-85.6875,4.6356764835468065e-07,-1.4155152242328515e-05
-61.9375,101.6875,1.6767678158916978e-07,-1.154223956009127e-05
15.3125,-107.0625,7.347624311278996e-08,7.77559305978293e-06
18.0625,-129.0625,1.6542107352665786e-07,1.4159429454376935e-05
-53.0625,-169.3125,2.6267014701750686e-07,-1.1280288138574412e-05
26.3125,-50.8125,5.79964110786102e-08,3.834753049007596e-06
22.5625,172.3125,1.5512421406537198e-07,1.1517851172170458e-05
27.5625,-116.8125,3.3401487604537917e-07,1.2340240361091633e-05
-35.8125,0.9375,8.715873246586063e-08,-8.539867350305411e-06
23.4375,-158.8125,2.293208526855437e-07,1.378569095366923e-05
45.9375,154.8125,2.5508878810881646e-07,1.0616952872361616e-05
-26.4375,-148.9375,1.559820622152705e-07,-9.280490753526811e-06
54.9375,-21.4375,2.4037533581523507e-07,9.976285695572847e-06
32.3125,-14.3125,3.831647465069474e-07,1.4398715066571595e-05
-53.0625,-121.0625,5.593129698161743e-07,-1.5934325212552858e-05
17.9375,128.5625,7.501259163898379e-08,9.842385919251484e-06
-52.1875,135.8125,3.406114653625691e-07,-1.213869613243701e-05
-61.0625,62.9375,2.9193628587204554e-07,-1.0974979823205617e-05
-28.4375,66.5625,2.1381427234598696e-07,-9.114017211461715e-06
52.9375,-45.1875,1.9434522036315973e-07,9.707481411356499e-06
60.9375,-51.0625,5.50808699528887e-07,2.1474488424828155e-05
37.9375,-21.8125,2.1753581260216676e-07,9.608602775785362e-06
-25.9375,-125.0625,1.5248644750650433e-07,-6.420317056930859e-06
